#date     expnum ccd id ccdnum
20230805  1230040  68 S23  11
20230805  1230040  69 S22  10
20230805  1230040  74 S27   6
20230812  1231295  20 N11  42
20230812  1231295  26 N17  48
20230812  1231358  69 S22  10
20230820  1232968  74 S27   6
20230820  1232968  79 S31   3
20230820  1232968  80 S30   2
20230820  1232969  74 S27   6
20230820  1232969  79 S31   3
20230823  1234054  22  N9  40
20230823  1234054  28 N15  46
20230823  1234055  64 S16  15
20230823  1234055  69 S22  10
20230825  1234817  73 S28   7
20230826  1235232  63 S17  16
20230826  1235232  69 S22  10
20230826  1235238  26 N17  48
20230826  1235238  27 N16  47
20230826  1235238  32 N22  53
20230826  1235238  33 N21  52
20230826  1235238  37 N27  58
20230826  1235238  38 N26  57
20230826  1235238  57 S11  22
20230826  1235238  58 S10  21
20230826  1235238  63 S17  16
20230826  1235238  64 S16  15
20230826  1235240  67 S24  12
20230826  1235240  73 S28   7
20230826  1235287  12  N6  37
20230826  1235287  13  N5  36
20230826  1235287  14  N4  35
20230826  1235287  15  N3  34
20230826  1235287  16  N2  33
20230826  1235287  19 N12  43
20230826  1235287  20 N11  42
20230826  1235287  21 N10  41
20230826  1235287  22  N9  40
20230826  1235287  25 N18  49
20230826  1235287  26 N17  48
20230826  1235287  27 N16  47
20230826  1235287  28 N15  46
20230826  1235287  31 N23  54
20230826  1235287  32 N22  53
20230826  1235287  33 N21  52
20230826  1235287  49  S6  30
20230826  1235287  50  S5  29
20230826  1235287  51  S4  28
20230826  1235287  52  S3  27
20230826  1235287  53  S2  26
20230826  1235287  56 S12  23
20230826  1235287  57 S11  22
20230826  1235287  58 S10  21
20230826  1235287  59  S9  20
20230826  1235287  62 S18  17
20230826  1235287  63 S17  16
20230826  1235287  64 S16  15
20230826  1235287  65 S15  14
20230826  1235287  68 S23  11
20230826  1235287  69 S22  10
20230826  1235287  70 S21   9
20230827  1235690  66 S14  13
20230827  1235690  71 S20   8
20230827  1235691  66 S14  13
20230827  1235691  71 S20   8
20230827  1235692  66 S14  13
20230827  1235692  71 S20   8
20230827  1235693  66 S14  13
20230827  1235693  71 S20   8
20230828  1235976  13  N5  36
20230828  1235976  50  S5  29
20230829  1236355  13  N5  36
20230829  1236355  50  S5  29
20230830  1236866  66 S14  13
20230830  1236866  71 S20   8
20230903  1237892  38 N26  57
20230903  1237892  43 N30  61
20230903  1237892  44 N29  60
20230904  1238055  67 S24  12
20230904  1238055  73 S28   7
20230908  1238928  79 S31   3
20230908  1238928  80 S30   2
20230908  1238929  74 S27   6
20230908  1238929  79 S31   3
20230908  1238929  80 S30   2
20230908  1238931  43 N30  61
20230908  1238931 nan nan   1
20230908  1238931 nan nan   2
20230908  1239061  66 S14  13
20230908  1239061  71 S20   8
20230908  1239062  66 S14  13
20230908  1239062  71 S20   8
20230912  1239641  13  N5  36
20230913  1239926  22  N9  40
20230913  1239926  28 N15  46
20230913  1239927  64 S16  15
20230913  1239927  69 S22  10
20230914  1240298  66 S14  13
20230914  1240298  71 S20   8
20230914  1240299  66 S14  13
20230914  1240299  71 S20   8
20230923  1241979  11  N7  38
20230923  1241979 nan nan  19
20230923  1241979 nan nan  25
20230923  1241979 nan nan  32
20230923  1241988  30 N24  55
20230923  1241988  31 N23  54
20230923  1241988  36 N28  59
20230923  1241988 nan nan   4
20230923  1241988 nan nan   8
20230923  1242074  66 S14  13
20230923  1242074  71 S20   8
20230923  1242075  66 S14  13
20230923  1242075  71 S20   8
20230923  1242076  66 S14  13
20230923  1242076  71 S20   8
20230923  1242077  66 S14  13
20230923  1242077  71 S20   8
20230926  1243315  66 S14  13
20230926  1243315  71 S20   8
20230926  1243320  66 S14  13
20230926  1243320  71 S20   8
20230926  1243415  66 S14  13
20230926  1243415  71 S20   8
20231003  1244528  80 S30   2
20231003  1244528  81 S29   1
20231003  1244528 nan nan  58
20231003  1244528 nan nan  59
20231003  1244618  11  N7  38
20231003  1244618 nan nan  19
20231003  1244618 nan nan  25
20231003  1244618 nan nan  32
20231003  1244624  66 S14  13
20231003  1244624  71 S20   8
20231003  1244625  66 S14  13
20231003  1244625  71 S20   8
20231003  1244630  66 S14  13
20231003  1244630  71 S20   8
20231003  1244631  66 S14  13
20231003  1244631  71 S20   8
20231004  1244940  69 S22  10
20231004  1244940  70 S21   9
20231004  1244940  75 S26   5
20231004  1244974  12  N6  37
20231004  1244974  13  N5  36
20231004  1244975  12  N6  37
20231004  1244975  13  N5  36
20231004  1245010  42 N31  62
20231004  1245010 nan nan   1
20231004  1245010 nan nan   4
20231004  1245010 nan nan   5
20231004  1245031  43 N30  61
20231004  1245031 nan nan   2
20231004  1245031 nan nan   5
20231004  1245035  19 N12  43
20231004  1245035  25 N18  49
20231004  1245035  30 N24  55
20231004  1245035  31 N23  54
20231004  1245036  25 N18  49
20231004  1245036  31 N23  54
20231004  1245037  26 N17  48
20231004  1245037  31 N23  54
20231004  1245037  32 N22  53
20231004  1245043  27 N16  47
20231004  1245043  32 N22  53
20231004  1245043  33 N21  52
20231004  1245043  38 N26  57
20231005  1245279  71 S20   8
20231005  1245280  71 S20   8
20231005  1245285  71 S20   8
20231005  1245286  71 S20   8
20231008  1246143  71 S20   8
