#date     expnum ccd id ccdnum
20180801  760979  37 N27  58
20180801  760983  38 N26  57
20180801  760984  37 N27  58
20180801  760984  38 N26  57
20180801  760984  43 N30  61
20180803  761838  71 S20   8
20180804  762140  69 S22  10
20180804  762140  74 S27   6
20180804  762140  75 S26   5
20180808  763182  73 S28   7
20180808  763182  79 S31   3
20180808  763182 nan nan  11
20180808  763201  18 N13  44
20180808  763201  24 N19  50
20180808  763350  39 N25  56
20180808  763350  44 N29  60
20180808  763350 nan nan  52
20180808  763350 nan nan   7
20180808  763407  67 S24  12
20180808  763407  68 S23  11
20180808  763407  73 S28   7
20180808  763407 nan nan  17
20180810  764094  38 N26  57
20180810  764094  43 N30  61
20180810  764094  44 N29  60
20180810  764228  14  N4  35
20180810  764228  20 N11  42
20180810  764228  21 N10  41
20180810  764228  51  S4  28
20180810  764228  52  S3  27
20180810  764228  57 S11  22
20180810  764228  58 S10  21
20180810  764306  14  N4  35
20180810  764306  15  N3  34
20180810  764306  51  S4  28
20180810  764306  52  S3  27
20180810  764307  14  N4  35
20180810  764307  15  N3  34
20180810  764307  51  S4  28
20180810  764307  52  S3  27
20180811  764459  58 S10  21
20180811  764468  63 S17  16
20180811  764468 nan nan  22
20180811  764787  14  N4  35
20180811  764787  51  S4  28
20180813  765241  50  S5  29
20180813  765241  56 S12  23
20180813  765241  57 S11  22
20180813  765242  50  S5  29
20180813  765242  56 S12  23
20180813  765242  57 S11  22
20180813  765243  50  S5  29
20180813  765243  56 S12  23
20180813  765243  57 S11  22
20180813  765244  50  S5  29
20180813  765244  56 S12  23
20180813  765244  57 S11  22
20180828  766551  73 S28   7
20180829  766959  14  N4  35
20180829  766959  15  N3  34
20180831  767582  74 S27   6
20180831  767582  79 S31   3
20180831  767582  80 S30   2
20180831  767660  76 S25   4
20180901  767836 nan nan  24
20180901  767836 nan nan  31
20180901  767844  74 S27   6
20180901  767844  79 S31   3
20180901  767844  80 S30   2
20180901  767921  12  N6  37
20180901  767921  13  N5  36
20180901  767921  15  N3  34
20180901  767921  16  N2  33
20180901  767921  17  N1  32
20180901  767921  19 N12  43
20180901  767921  20 N11  42
20180901  767921  21 N10  41
20180901  767921  22  N9  40
20180901  767921  23  N8  39
20180901  767921  25 N18  49
20180901  767921  26 N17  48
20180901  767921  27 N16  47
20180901  767921  28 N15  46
20180901  767921  31 N23  54
20180901  767921  32 N22  53
20180901  767921  33 N21  52
20180901  767921  49  S6  30
20180901  767921  50  S5  29
20180901  767921  51  S4  28
20180901  767921  52  S3  27
20180901  767921  53  S2  26
20180901  767921  56 S12  23
20180901  767921  57 S11  22
20180901  767921  58 S10  21
20180901  767921  59  S9  20
20180901  767921  60  S8  19
20180901  767921  62 S18  17
20180901  767921  63 S17  16
20180901  767921  64 S16  15
20180901  767921  65 S15  14
20180901  767921  68 S23  11
20180901  767921  69 S22  10
20180901  767921  70 S21   9
20180902  768272  22  N9  40
20180902  768272  23  N8  39
20180902  768272  28 N15  46
20180902  768352  18 N13  44
20180902  768354  15  N3  34
20180902  768354  16  N2  33
20180902  768354  17  N1  32
20180902  768354  23  N8  39
20180902  768354  53  S2  26
20180902  768370  13  N5  36
20180902  768370  14  N4  35
20180902  768370  15  N3  34
20180902  768370  21 N10  41
20180902  768370  22  N9  40
20180902  768370  27 N16  47
20180902  768370  50  S5  29
20180902  768370  51  S4  28
20180902  768370  57 S11  22
20180902  768370  58 S10  21
20180903  768721  63 S17  16
20180903  768721  64 S16  15
20180903  768721  68 S23  11
20180903  768721  69 S22  10
20180903  768722  63 S17  16
20180903  768722  69 S22  10
