#date     expnum ccd id ccdnum
20170802  664543  71 S20   8
20170802  664543  76 S25   4
20170802  664543  75 S26   5
20170802  664543  80 S30   2
20170802  664543  81 S29   1
20170802  664544  75 S26   5
20170802  664544  80 S30   2
20170802  664544 nan nan   1
20170802  664544 nan nan   4
20170802  664544 nan nan   9
20170802  664545  42 N31  62
20170802  664545 nan nan   1
20170802  664545 nan nan   4
20170802  664546  42 N31  62
20170802  664546 nan nan   1
20170802  664546 nan nan   4
20170804  665673  13  N5  36
20170804  665673  19 N12  43
20170805  665900 nan nan  17
20170805  665900 nan nan  22
20170805  665900 nan nan  23
20170805  665901 nan nan  17
20170805  665901 nan nan  22
20170805  665901 nan nan  23
20170805  665902 nan nan  17
20170805  665902 nan nan  22
20170805  665902 nan nan  23
20170805  665903 nan nan  17
20170805  665903 nan nan  22
20170805  665903 nan nan  23
20170805  665904 nan nan  17
20170805  665904 nan nan  22
20170805  665904 nan nan  23
20170805  665905 nan nan  17
20170805  665905 nan nan  22
20170805  665905 nan nan  23
20170805  665906 nan nan  17
20170805  665906 nan nan  22
20170805  665906 nan nan  23
20170805  665907 nan nan  17
20170805  665907 nan nan  22
20170805  665907 nan nan  23
20170805  665908 nan nan  17
20170805  665908 nan nan  22
20170805  665908 nan nan  23
20170805  665908 nan nan  47
20170805  665909 nan nan  17
20170805  665909 nan nan  22
20170805  665909 nan nan  23
20170805  665910 nan nan  17
20170805  665910 nan nan  22
20170805  665910 nan nan  23
20170805  665911 nan nan  17
20170805  665911 nan nan  22
20170805  665911 nan nan  23
20170805  665912 nan nan  17
20170805  665912 nan nan  22
20170805  665912 nan nan  23
20170805  665913 nan nan  22
20170805  665914 nan nan  17
20170805  665914 nan nan  22
20170805  665914 nan nan  23
20170805  665915 nan nan  17
20170805  665915 nan nan  22
20170805  665915 nan nan  23
20170805  665916 nan nan  17
20170805  665916 nan nan  22
20170805  665916 nan nan  23
20170805  665917 nan nan  17
20170805  665917 nan nan  22
20170805  665917 nan nan  23
20170805  665918 nan nan  17
20170805  665918 nan nan  22
20170805  665918 nan nan  23
20170805  665919 nan nan  17
20170805  665919 nan nan  22
20170805  665919 nan nan  23
20170805  665920 nan nan  17
20170805  665920 nan nan  22
20170805  665920 nan nan  23
20170805  665921 nan nan  17
20170805  665921 nan nan  22
20170805  665921 nan nan  23
20170805  665922 nan nan  17
20170805  665922 nan nan  22
20170805  665922 nan nan  23
20170805  665923 nan nan  17
20170805  665923 nan nan  22
20170805  665923 nan nan  23
20170805  665924 nan nan  17
20170805  665924 nan nan  22
20170805  665924 nan nan  23
20170805  665925 nan nan  17
20170805  665925 nan nan  22
20170805  665925 nan nan  23
20170805  665926 nan nan  17
20170805  665926 nan nan  22
20170805  665926 nan nan  23
20170805  665935 nan nan  17
20170805  665935 nan nan  22
20170805  665935 nan nan  23
20170805  665936 nan nan  17
20170805  665936 nan nan  22
20170805  665936 nan nan  23
20170805  665937 nan nan  17
20170805  665937 nan nan  22
20170805  665937 nan nan  23
20170805  665942  61 S19  18
20170805  665942  62 S18  17
20170805  665942  67 S24  12
20170805  665993  75 S26   5
20170805  665993  80 S30   2
20170805  665993 nan nan   1
20170805  665993 nan nan   4
20170805  666008  25 N18  49
20170805  666008  31 N23  54
20170806  666206  37 N27  58
20170806  666206  42 N31  62
20170806  666206  43 N30  61
20170815  667673  15  N3  34
20170815  667673  16  N2  33
20170815  667673  21 N10  41
20170815  667673  22  N9  40
20170815  667673  28 N15  46
20170816  667927  24 N19  50
20170816  667928  27 N16  47
20170816  667928  28 N15  46
20170816  667928  33 N21  52
20170816  667929  75 S26   5
20170816  667929  80 S30   2
20170816  667929  81 S29   1
20170816  667929 nan nan   4
20170816  668089  13  N5  36
20170816  668089  19 N12  43
20170816  668089  20 N11  42
20170819  669537  15  N3  34
20170819  669537  16  N2  33
20170819  669537  21 N10  41
20170819  669537  22  N9  40
20170819  669537  28 N15  46
20170819  669572  13  N5  36
20170819  669572  19 N12  43
20170819  669572  20 N11  42
20170821  670233  43 N30  61
20170821  670233  44 N29  60
20170823  671216  15  N3  34
20170823  671216  16  N2  33
20170823  671216  21 N10  41
20170823  671216  22  N9  40
20170823  671216  28 N15  46
20170824  671659  15  N3  34
20170824  671659  16  N2  33
20170824  671659  21 N10  41
20170824  671659  22  N9  40
20170824  671659  28 N15  46
20170825  672059  13  N5  36
20170825  672059  19 N12  43
20170825  672059  20 N11  42
20170914  677787  33 N21  52
20170914  677787  34 N20  51
20170914  677787  39 N25  56
20170915  677952  74 S27   6
20170915  677952  79 S31   3
20170915  677952  80 S30   2
20170915  677952 nan nan  11
20170915  678079  16  N2  33
20170915  678079  53  S2  26
20170915  678094 nan nan   1
20170915  678094 nan nan   5
20170915  678095 nan nan   1
20170915  678095 nan nan   5
20170916  678260  73 S28   7
20170916  678260  79 S31   3
20170916  678261  44 N29  60
20170916  678261 nan nan  56
20170916  678419  17  N1  32
20170916  678419  23  N8  39
20170916  678419  29 N14  45
20170919  679540  73 S28   7
20170919  679540  79 S31   3
20170920  679869  18 N13  44
20170920  679869  24 N19  50
20170921  680114  44 N29  60
20170921  680114 nan nan  56
20170921  680114 nan nan  52
20170921  680114 nan nan   7
20170921  680114 nan nan  12
20170921  680168  32 N22  53
20170921  680168  33 N21  52
20170921  680168 nan nan  47
20170921  680172  23  N8  39
20170921  680172  29 N14  45
20170924  681168 nan nan  17
20170924  681168 nan nan  23
20170924  681168 nan nan  24
20170924  681168 nan nan  30
20170924  681168 nan nan  39
20170924  681168 nan nan  40
20170924  681168 nan nan  45
20170924  681169 nan nan  17
20170924  681169 nan nan  23
20170924  681169 nan nan  24
20170924  681169 nan nan  30
20170924  681169 nan nan  39
20170924  681169 nan nan  40
20170924  681169 nan nan  45
20170925  681622 nan nan  18
20170925  681622 nan nan  23
20170925  681622 nan nan  24
20171023  690153  39 N25  56
20171023  690153  43 N30  61
20171023  690153  44 N29  60
20171023  690253  17  N1  32
20171023  690253  54  S1  25
20171024  690432  75 S26   5
20171024  690432  80 S30   2
20171024  690457  25 N18  49
20171024  690457  31 N23  54
20171024  690498  51  S4  28
20171024  690498  58 S10  21
20171024  690516  27 N16  47
20171024  690516  32 N22  53
20171024  690516  33 N21  52
20171110  694923  16  N2  33
20171110  694923  22  N9  40
20171110  694923  23  N8  39
20171110  694923 nan nan  46
20171111  695338  44 N29  60
20171111  695338 nan nan  57
20171111  695338 nan nan   2
20171111  695338 nan nan   3
20171111  695338 nan nan   7
20171111  695360  69 S22  10
20171111  695360  70 S21   9
20171111  695360  75 S26   5
20171111  695360  80 S30   2
20171111  695360 nan nan   1
20171111  695360 nan nan  54
20171111  695360 nan nan  53
20171111  695360 nan nan  58
20171111  695371  42 N31  62
20171111  695371 nan nan   4
20171111  695371 nan nan   5
20171111  695379 nan nan  15
20171111  695435  25 N18  49
20171111  695435  31 N23  54
20171111  695436 nan nan  58
20171112  695634  26 N17  48
20171112  695634  31 N23  54
20171112  695634  32 N22  53
20171112  695635  26 N17  48
20171112  695635  31 N23  54
20171112  695635  32 N22  53
20171112  695715  80 S30   2
20171112  695715 nan nan   1
20171112  695715 nan nan   5
20171112  695715 nan nan  54
20171112  695715 nan nan  53
20171112  695715 nan nan  58
20171112  695731  17  N1  32
20171112  695731  54  S1  25
20171112  695818  18 N13  44
20171112  695818  24 N19  50
20171112  695818  53  S2  26
20171112  695818  59  S9  20
20171112  695818  60  S8  19
20171112  695820  70 S21   9
20171112  695820  71 S20   8
20171112  695820  75 S26   5
20171112  695820  76 S25   4
20171112  695820  80 S30   2
