#date     expnum ccd id ccdnum
20190807  883896  26 N17  48
20190807  883899  67 S24  12
20190807  883900  53  S2  26
20190807  883925  29 N14  45
20190807  883937  29 N14  45
20190807  884057  30 N24  55
20190807  884057  31 N23  54
20190807  884057  36 N28  59
20190807  884057 nan nan  49
20190807  884057 nan nan  14
20190807  884057 nan nan  15
20190807  884057 nan nan  20
20190807  884057 nan nan  21
20190807  884058  80 S30   2
20190807  884058  81 S29   1
20190807  884058 nan nan   5
20190807  884058 nan nan  58
20190807  884058 nan nan  59
20190807  884104  71 S20   8
20190807  884105  71 S20   8
20190807  884106  71 S20   8
20190807  884107  71 S20   8
20190808  884432  12  N6  37
20190808  884432  13  N5  36
20190808  884548 nan nan   1
20190808  884548 nan nan  42
20190808  884584  31 N23  54
20190808  884584  36 N28  59
20190808  884584  37 N27  58
20190808  884584  42 N31  62
20190809  884846  75 S26   5
20190809  884846  80 S30   2
20190809  884846 nan nan   1
20190809  884855  75 S26   5
20190809  884855  80 S30   2
20190809  884931  11  N7  38
20190809  884931 nan nan  19
20190809  884931 nan nan  25
20190809  884931 nan nan  32
20190809  884932  23  N8  39
20190809  884932  29 N14  45
20190809  884956  53  S2  26
20190809  884956  54  S1  25
20190809  884956  60  S8  19
20190810  885288  22  N9  40
20190810  885288  28 N15  46
20190810  885381  25 N18  49
20190810  885381  30 N24  55
20190812  886000  57 S11  22
20190815  887118  12  N6  37
20190815  887118  13  N5  36
20190815  887118  19 N12  43
20190815  887118  20 N11  42
20190815  887133  62 S18  17
20190815  887133  67 S24  12
20190815  887133  73 S28   7
20190815  887171  25 N18  49
20190815  887171  26 N17  48
20190815  887207  13  N5  36
20190815  887208  25 N18  49
20190815  887208  26 N17  48
20190816  887562  13  N5  36
20190816  887563  25 N18  49
20190816  887563  26 N17  48
20190816  887584  71 S20   8
20190816  887585  71 S20   8
20190816  887586  71 S20   8
20190816  887587  71 S20   8
20190816  887590  71 S20   8
20190816  887591  71 S20   8
20190816  887592  71 S20   8
20190817  887770  57 S11  22
20190817  887867  13  N5  36
20190817  887868  25 N18  49
20190817  887868  26 N17  48
20190818  888260  71 S20   8
20190818  888261  71 S20   8
20190818  888262  71 S20   8
20190818  888263  71 S20   8
20190818  888264  71 S20   8
20190818  888265  71 S20   8
20190818  888266  71 S20   8
20190818  888267  71 S20   8
20190818  888268  71 S20   8
20190819  888409  16  N2  33
20190819  888409  17  N1  32
20190819  888409  54  S1  25
20190819  888466  37 N27  58
20190819  888466  38 N26  57
20190819  888466  43 N30  61
20190819  888480  60  S8  19
20190819  888481  67 S24  12
20190819  888481  73 S28   7
20190819  888485  27 N16  47
20190819  888485  32 N22  53
20190819  888485  33 N21  52
20190820  888767  29 N14  45
20190820  888767  34 N20  51
20190820  888767  55 S13  24
20190820  888767  56 S12  23
20190820  888767  61 S19  18
20190820  888767  62 S18  17
20190820  888769  26 N17  48
20190820  888769  27 N16  47
20190820  888769  31 N23  54
20190820  888769  32 N22  53
20190820  888769  74 S27   6
20190820  888769  75 S26   5
20190820  888769  80 S30   2
20190820  888769 nan nan  10
20190820  888769 nan nan  36
20190820  888769 nan nan  43
20190820  888786  76 S25   4
20190820  888810  12  N6  37
20190820  888810  13  N5  36
20190820  888810  15  N3  34
20190820  888810  18 N13  44
20190820  888810  19 N12  43
20190820  888810  51  S4  28
20190820  888810  52  S3  27
20190820  888810  58 S10  21
20190820  888810  59  S9  20
20190820  888834  13  N5  36
20190820  888834  19 N12  43
20190820  888834  20 N11  42
20190821  889112  19 N12  43
20190821  889112  24 N19  50
20190821  889112  25 N18  49
20190821  889112  30 N24  55
20190821  889112  52  S3  27
20190821  889112  58 S10  21
20190821  889112  59  S9  20
20190821  889112  64 S16  15
20190821  889112  65 S15  14
20190821  889119  39 N25  56
20190821  889119  44 N29  60
20190821  889119  67 S24  12
20190821  889119  68 S23  11
20190821  889119  73 S28   7
20190821  889119  74 S27   6
20190821  889119 nan nan  52
20190821  889122  11  N7  38
20190821  889122  17  N1  32
20190821  889122  23  N8  39
20190821  889122  48  S7  31
20190821  889122  54  S1  25
20190821  889268  71 S20   8
20190821  889269  71 S20   8
20190821  889270  71 S20   8
20190821  889271  71 S20   8
20190830  892178  71 S20   8
20190830  892179  71 S20   8
20190830  892180  71 S20   8
20190830  892181  71 S20   8
20190831  892553 nan nan  24
20190831  892553 nan nan  34
20190831  892553 nan nan  35
20190907  894406  38 N26  57
20190907  894406  43 N30  61
20190907  894406  44 N29  60
20190907  894406 nan nan  53
20190913  895003  33 N21  52
20190913  895003  38 N26  57
20190913  895003  39 N25  56
20190913  895003  44 N29  60
20190914  895369  75 S26   5
20190914  895369  80 S30   2
20190914  895369 nan nan   1
20190915  895595  67 S24  12
20190915  895596  67 S24  12
20190915  895664  71 S20   8
20190915  895665  71 S20   8
20190926  898445  71 S20   8
20190926  898446  71 S20   8
20190926  898447  71 S20   8
20190926  898448  71 S20   8
20190929  899420  69 S22  10
20190929  899420  70 S21   9
20190929  899420  75 S26   5
20190929  899420  80 S30   2
20190929  899420 nan nan   1
20190929  899420 nan nan   4
20190929  899421  30 N24  55
20190929  899421  31 N23  54
20190929  899421  36 N28  59
20190929  899421 nan nan   4
20190929  899421 nan nan   8
20190930  899656  21 N10  41
20190930  899656  22  N9  40
20190930  899684  65 S15  14
20190930  899684  71 S20   8
20191004  900816  71 S20   8
20191004  900817  71 S20   8
20191004  900818  71 S20   8
20191004  900819  71 S20   8
20191007  901395  67 S24  12
20191007  901395 nan nan  17
20191007  901404  38 N26  57
20191007  901404  39 N25  56
20191007  901404  44 N29  60
20191007  901404 nan nan  52
20191007  901405  67 S24  12
20191007  901405 nan nan  17
20191007  901537  28 N15  46
20191007  901537  29 N14  45
20191007  901537  34 N20  51
20191007  901577  65 S15  14
20191007  901577  70 S21   9
20191007  901577  71 S20   8
20191008  901815  36 N28  59
20191008  901815  42 N31  62
20191008  901815 nan nan  54
20191008  901894  11  N7  38
20191008  901894  12  N6  37
20191008  901894  13  N5  36
20191008  901894  15  N3  34
20191008  901894  16  N2  33
20191008  901894  17  N1  32
20191008  901894  18 N13  44
20191008  901894  19 N12  43
20191008  901894  20 N11  42
20191008  901894  21 N10  41
20191008  901894  22  N9  40
20191008  901894  23  N8  39
20191008  901894  25 N18  49
20191008  901894  26 N17  48
20191008  901894  27 N16  47
20191008  901894  28 N15  46
20191008  901894  31 N23  54
20191008  901894  32 N22  53
20191008  901894  33 N21  52
20191008  901894  48  S7  31
20191008  901894  49  S6  30
20191008  901894  50  S5  29
20191008  901894  52  S3  27
20191008  901894  53  S2  26
20191008  901894  54  S1  25
20191008  901894  55 S13  24
20191008  901894  56 S12  23
20191008  901894  57 S11  22
20191008  901894  58 S10  21
20191008  901894  59  S9  20
20191008  901894  62 S18  17
20191008  901894  63 S17  16
20191008  901894  64 S16  15
20191008  901894  65 S15  14
20191008  901894  68 S23  11
20191008  901894  69 S22  10
20191008  901894  70 S21   9
20191008  901930  13  N5  36
20191008  901930  14  N4  35
20191008  901930  15  N3  34
20191008  901930  16  N2  33
20191008  901930  20 N11  42
20191008  901930  21 N10  41
20191008  901930  22  N9  40
20191008  901930  26 N17  48
20191008  901930  27 N16  47
20191008  901930  28 N15  46
20191008  901930  32 N22  53
20191008  901930  33 N21  52
20191008  901930  50  S5  29
20191008  901930  51  S4  28
20191008  901930  52  S3  27
20191008  901930  53  S2  26
20191008  901930  57 S11  22
20191008  901930  58 S10  21
20191008  901930  59  S9  20
20191008  901930 nan nan  51
20191008  901930 nan nan  56
20191008  901945  33 N21  52
20191008  901945  38 N26  57
20191008  901945  39 N25  56
20191009  902191  71 S20   8
20191009  902192  71 S20   8
20191009  902193  71 S20   8
20191009  902194  71 S20   8
20191021  902499  71 S20   8
20191021  902500  71 S20   8
20191021  902501  71 S20   8
20191021  902502  71 S20   8
20191104  905983  71 S20   8
20191104  905984  71 S20   8
20191104  905985  71 S20   8
20191104  905986  71 S20   8
20191104  906124  11  N7  38
20191104  906124  12  N6  37
20191104  906124  18 N13  44
20191111  906974  11  N7  38
20191111  906974  12  N6  37
20191111  906974  18 N13  44
20191111  906974  19 N12  43
20191111  906984  34 N20  51
20191111  906984  39 N25  56
20191111  906985  76 S25   4
20191112  907299  12  N6  37
20191112  907299  13  N5  36
20191112  907299  14  N4  35
20191112  907299  15  N3  34
20191112  907299  16  N2  33
20191112  907299  19 N12  43
20191112  907299  20 N11  42
20191112  907299  21 N10  41
20191112  907299  22  N9  40
20191112  907299  25 N18  49
20191112  907299  26 N17  48
20191112  907299  27 N16  47
20191112  907299  28 N15  46
20191112  907299  32 N22  53
20191112  907299  49  S6  30
20191112  907299  50  S5  29
20191112  907299  52  S3  27
20191112  907299  53  S2  26
20191112  907299  55 S13  24
20191112  907299  56 S12  23
20191112  907299  57 S11  22
20191112  907299  58 S10  21
20191112  907299  59  S9  20
20191112  907299  62 S18  17
20191112  907299  63 S17  16
20191112  907299  64 S16  15
20191112  907299  65 S15  14
20191112  907299  68 S23  11
20191112  907299  69 S22  10
20191112  907299  70 S21   9
20191112  907299  74 S27   6
20191112  907299  75 S26   5
20191112  907301  12  N6  37
20191112  907301  13  N5  36
20191112  907301  14  N4  35
20191112  907301  15  N3  34
20191112  907301  16  N2  33
20191112  907301  18 N13  44
20191112  907301  19 N12  43
20191112  907301  20 N11  42
20191112  907301  21 N10  41
20191112  907301  22  N9  40
20191112  907301  24 N19  50
20191112  907301  25 N18  49
20191112  907301  26 N17  48
20191112  907301  27 N16  47
20191112  907301  28 N15  46
20191112  907301  30 N24  55
20191112  907301  31 N23  54
20191112  907301  32 N22  53
20191112  907301  33 N21  52
20191112  907301  49  S6  30
20191112  907301  50  S5  29
20191112  907301  52  S3  27
20191112  907301  53  S2  26
20191112  907301  55 S13  24
20191112  907301  56 S12  23
20191112  907301  57 S11  22
20191112  907301  58 S10  21
20191112  907301  59  S9  20
20191112  907301  62 S18  17
20191112  907301  63 S17  16
20191112  907301  64 S16  15
20191112  907301  68 S23  11
20191112  907301  69 S22  10
20191113  907541  11  N7  38
20191113  907541  12  N6  37
20191113  907541  13  N5  36
20191113  907541  14  N4  35
20191113  907541  15  N3  34
20191113  907541  16  N2  33
20191113  907541  18 N13  44
20191113  907541  19 N12  43
20191113  907541  20 N11  42
20191113  907541  21 N10  41
20191113  907541  22  N9  40
20191113  907541  24 N19  50
20191113  907541  25 N18  49
20191113  907541  26 N17  48
20191113  907541  27 N16  47
20191113  907541  28 N15  46
20191113  907541  30 N24  55
20191113  907541  31 N23  54
20191113  907541  32 N22  53
20191113  907541  33 N21  52
20191113  907541  36 N28  59
20191113  907541  37 N27  58
20191113  907541  38 N26  57
20191113  907541  42 N31  62
20191113  907541  43 N30  61
20191113  907541  49  S6  30
20191113  907541  50  S5  29
20191113  907541  51  S4  28
20191113  907541  52  S3  27
20191113  907541  53  S2  26
20191113  907541  56 S12  23
20191113  907541  57 S11  22
20191113  907541  58 S10  21
20191113  907541  59  S9  20
20191113  907541  62 S18  17
20191113  907541  63 S17  16
20191113  907541  64 S16  15
20191113  907541  65 S15  14
20191113  907541  68 S23  11
20191113  907541  69 S22  10
20191113  907541  70 S21   9
20191113  907541  71 S20   8
20191113  907553  79 S31   3
20191114  907794  14  N4  35
20191114  907794  51  S4  28
20191114  907798  32 N22  53
20191114  907798  38 N26  57
20191114  907800  56 S12  23
20191114  907800  62 S18  17
20191114  907802  43 N30  61
20191114  907802  44 N29  60
20191114  907805  26 N17  48
20191114  907805  31 N23  54
20191114  907805  32 N22  53
20191116  908501  71 S20   8
20191116  908502  71 S20   8
20191116  908503  71 S20   8
20191130  912499  71 S20   8
20191130  912500  71 S20   8
20191130  912501  71 S20   8
20191130  912502  71 S20   8
20191201  912987 nan nan  55
20191201  913003  14  N4  35
20191201  913003  15  N3  34
20191201  913003  20 N11  42
20191201  913003  21 N10  41
20191201  913003  27 N16  47
20191201  913003  57 S11  22
20191201  913003  62 S18  17
20191201  913003  63 S17  16
20191201  913003  68 S23  11
20191201  913003  69 S22  10
20191203  913772  14  N4  35
20191203  913772  15  N3  34
20191203  913772  20 N11  42
20191203  913772  21 N10  41
20191203  913772  50  S5  29
20191203  913772  51  S4  28
20191203  913772  52  S3  27
20191203  913772  56 S12  23
20191203  913772  57 S11  22
20191207  915291  71 S20   8
20191207  915292  71 S20   8
20191207  915401  68 S23  11
20191208  915675  49  S6  30
20191208  915675  50  S5  29
20191208  915675  55 S13  24
20191208  915675  56 S12  23
20191209  915953  67 S24  12
20191209  915953 nan nan  17
20191210  916316  65 S15  14
20191210  916316  70 S21   9
20191210  916316  71 S20   8
20191210  916316 nan nan   4
20191210  916346  38 N26  57
20191210  916346 nan nan  60
20191210  916348  68 S23  11
20191210  916348  69 S22  10
20191210  916348  74 S27   6
20191212  916887  12  N6  37
20191212  916887  13  N5  36
20191212  916887  14  N4  35
20191212  916887  15  N3  34
20191212  916887  16  N2  33
20191212  916887  19 N12  43
20191212  916887  20 N11  42
20191212  916887  21 N10  41
20191212  916887  22  N9  40
20191212  916887  25 N18  49
20191212  916887  26 N17  48
20191212  916887  27 N16  47
20191212  916887  30 N24  55
20191212  916887  31 N23  54
20191212  916887  32 N22  53
20191212  916887  33 N21  52
20191212  916887  36 N28  59
20191212  916887  37 N27  58
20191212  916887  38 N26  57
20191212  916887  39 N25  56
20191212  916887  42 N31  62
20191212  916887  43 N30  61
20191212  916887  44 N29  60
20191212  916887  49  S6  30
20191212  916887  50  S5  29
20191212  916887  51  S4  28
20191212  916887  52  S3  27
20191212  916887  53  S2  26
20191212  916887  56 S12  23
20191212  916887  57 S11  22
20191212  916887  58 S10  21
20191212  916887  59  S9  20
20191212  916887  62 S18  17
20191212  916887  63 S17  16
20191212  916887  64 S16  15
20191212  916887  65 S15  14
20191212  916887  68 S23  11
20191212  916887  69 S22  10
20191212  916887  70 S21   9
20191212  916887  74 S27   6
20191212  916887  75 S26   5
20191212  916887  80 S30   2
20191212  916888  73 S28   7
20191212  916888  74 S27   6
20191212  916888  79 S31   3
20191212  916891  12  N6  37
20191212  916891  13  N5  36
20191212  916891  15  N3  34
20191212  916891  19 N12  43
20191212  916891  20 N11  42
20191212  916891  21 N10  41
20191212  916891  22  N9  40
20191212  916891  25 N18  49
20191212  916891  26 N17  48
20191212  916891  27 N16  47
20191212  916891  33 N21  52
20191212  916891  34 N20  51
20191212  916891  38 N26  57
20191212  916891  39 N25  56
20191212  916891  43 N30  61
20191212  916891  44 N29  60
20191212  916891  49  S6  30
20191212  916891  50  S5  29
20191212  916891  51  S4  28
20191212  916891  52  S3  27
20191212  916891  53  S2  26
20191212  916891  56 S12  23
20191212  916891  57 S11  22
20191212  916891  58 S10  21
20191212  916891  59  S9  20
20191212  916891  62 S18  17
20191212  916891  63 S17  16
20191212  916891  64 S16  15
20191212  916891  65 S15  14
20191212  916891  67 S24  12
20191212  916891  68 S23  11
20191212  916891  69 S22  10
20191212  916891  70 S21   9
20191212  916891  73 S28   7
20191212  916891  74 S27   6
20191212  916891  79 S31   3
20191212  916892  80 S30   2
20191212  916893  13  N5  36
20191212  916893  15  N3  34
20191212  916893  16  N2  33
20191212  916893  19 N12  43
20191212  916893  20 N11  42
20191212  916893  21 N10  41
20191212  916893  22  N9  40
20191212  916893  24 N19  50
20191212  916893  25 N18  49
20191212  916893  26 N17  48
20191212  916893  27 N16  47
20191212  916893  30 N24  55
20191212  916893  31 N23  54
20191212  916893  32 N22  53
20191212  916893  36 N28  59
20191212  916893  37 N27  58
20191212  916893  38 N26  57
20191212  916893  42 N31  62
20191212  916893  43 N30  61
20191212  916893  44 N29  60
20191212  916893  49  S6  30
20191212  916893  50  S5  29
20191212  916893  51  S4  28
20191212  916893  52  S3  27
20191212  916893  53  S2  26
20191212  916893  56 S12  23
20191212  916893  57 S11  22
20191212  916893  58 S10  21
20191212  916893  59  S9  20
20191212  916893  62 S18  17
20191212  916893  63 S17  16
20191212  916893  64 S16  15
20191212  916893  65 S15  14
20191212  916893  68 S23  11
20191212  916893  69 S22  10
20191212  916893  70 S21   9
20191212  916893  71 S20   8
20191212  916893  74 S27   6
20191212  916893  75 S26   5
20191212  916893  80 S30   2
20191212  916893  81 S29   1
20191212  916894  12  N6  37
20191212  916894  13  N5  36
20191212  916894  15  N3  34
20191212  916894  16  N2  33
20191212  916894  19 N12  43
20191212  916894  20 N11  42
20191212  916894  21 N10  41
20191212  916894  22  N9  40
20191212  916894  26 N17  48
20191212  916894  27 N16  47
20191212  916894  30 N24  55
20191212  916894  31 N23  54
20191212  916894  32 N22  53
20191212  916894  33 N21  52
20191212  916894  36 N28  59
20191212  916894  37 N27  58
20191212  916894  38 N26  57
20191212  916894  39 N25  56
20191212  916894  42 N31  62
20191212  916894  43 N30  61
20191212  916894  44 N29  60
20191212  916894  49  S6  30
20191212  916894  50  S5  29
20191212  916894  51  S4  28
20191212  916894  52  S3  27
20191212  916894  53  S2  26
20191212  916894  56 S12  23
20191212  916894  57 S11  22
20191212  916894  58 S10  21
20191212  916894  59  S9  20
20191212  916894  62 S18  17
20191212  916894  63 S17  16
20191212  916894  64 S16  15
20191212  916894  65 S15  14
20191212  916894  68 S23  11
20191212  916894  69 S22  10
20191212  916894  70 S21   9
20191212  916894  74 S27   6
20191212  916894  75 S26   5
20191212  916894  80 S30   2
20191212  916897  12  N6  37
20191212  916897  13  N5  36
20191212  916897  15  N3  34
20191212  916897  16  N2  33
20191212  916897  19 N12  43
20191212  916897  20 N11  42
20191212  916897  21 N10  41
20191212  916897  22  N9  40
20191212  916897  25 N18  49
20191212  916897  26 N17  48
20191212  916897  27 N16  47
20191212  916897  28 N15  46
20191212  916897  31 N23  54
20191212  916897  32 N22  53
20191212  916897  37 N27  58
20191212  916897  38 N26  57
20191212  916897  49  S6  30
20191212  916897  50  S5  29
20191212  916897  52  S3  27
20191212  916897  53  S2  26
20191212  916897  56 S12  23
20191212  916897  57 S11  22
20191212  916897  58 S10  21
20191212  916897  59  S9  20
20191212  916897  62 S18  17
20191212  916897  63 S17  16
20191212  916897  64 S16  15
20191212  916897  65 S15  14
20191212  916897  68 S23  11
20191212  916897  69 S22  10
20191212  916897  70 S21   9
20191212  916897  74 S27   6
20191212  916897  75 S26   5
20191212  916897  80 S30   2
20191212  916898  73 S28   7
20191212  916898  74 S27   6
20191212  916898  79 S31   3
20191212  916901  80 S30   2
20191212  916902  12  N6  37
20191212  916902  13  N5  36
20191212  916902  15  N3  34
20191212  916902  16  N2  33
20191212  916902  19 N12  43
20191212  916902  20 N11  42
20191212  916902  21 N10  41
20191212  916902  22  N9  40
20191212  916902  25 N18  49
20191212  916902  26 N17  48
20191212  916902  27 N16  47
20191212  916902  28 N15  46
20191212  916902  32 N22  53
20191212  916902  49  S6  30
20191212  916902  50  S5  29
20191212  916902  52  S3  27
20191212  916902  53  S2  26
20191212  916902  55 S13  24
20191212  916902  56 S12  23
20191212  916902  57 S11  22
20191212  916902  58 S10  21
20191212  916902  59  S9  20
20191212  916902  62 S18  17
20191212  916902  63 S17  16
20191212  916902  64 S16  15
20191212  916902  65 S15  14
20191212  916902  68 S23  11
20191212  916902  69 S22  10
20191212  916902  70 S21   9
20191212  916902  73 S28   7
20191212  916902  74 S27   6
20191212  916902  79 S31   3
20191212  916903  12  N6  37
20191212  916903  13  N5  36
20191212  916903  15  N3  34
20191212  916903  16  N2  33
20191212  916903  19 N12  43
20191212  916903  20 N11  42
20191212  916903  21 N10  41
20191212  916903  22  N9  40
20191212  916903  25 N18  49
20191212  916903  26 N17  48
20191212  916903  27 N16  47
20191212  916903  28 N15  46
20191212  916903  31 N23  54
20191212  916903  36 N28  59
20191212  916903  37 N27  58
20191212  916903  49  S6  30
20191212  916903  50  S5  29
20191212  916903  52  S3  27
20191212  916903  53  S2  26
20191212  916903  56 S12  23
20191212  916903  57 S11  22
20191212  916903  58 S10  21
20191212  916903  59  S9  20
20191212  916903  60  S8  19
20191212  916903  62 S18  17
20191212  916903  63 S17  16
20191212  916903  64 S16  15
20191212  916903  65 S15  14
20191212  916903  68 S23  11
20191212  916903  69 S22  10
20191212  916903  70 S21   9
20191212  916903  74 S27   6
20191212  916903  75 S26   5
20191212  916903  80 S30   2
20191212  916903  81 S29   1
20191212  916903 nan nan   4
20191212  916904  12  N6  37
20191212  916904  13  N5  36
20191212  916904  15  N3  34
20191212  916904  16  N2  33
20191212  916904  19 N12  43
20191212  916904  20 N11  42
20191212  916904  21 N10  41
20191212  916904  22  N9  40
20191212  916904  25 N18  49
20191212  916904  26 N17  48
20191212  916904  27 N16  47
20191212  916904  28 N15  46
20191212  916904  37 N27  58
20191212  916904  38 N26  57
20191212  916904  42 N31  62
20191212  916904  43 N30  61
20191212  916904  49  S6  30
20191212  916904  50  S5  29
20191212  916904  52  S3  27
20191212  916904  53  S2  26
20191212  916904  56 S12  23
20191212  916904  57 S11  22
20191212  916904  58 S10  21
20191212  916904  59  S9  20
20191212  916904  62 S18  17
20191212  916904  63 S17  16
20191212  916904  64 S16  15
20191212  916904  65 S15  14
20191212  916904  68 S23  11
20191212  916904  69 S22  10
20191212  916904  70 S21   9
20191212  916904  74 S27   6
20191212  916904  75 S26   5
20191212  916904  80 S30   2
20191213  917108  71 S20   8
20191213  917109  71 S20   8
20191213  917110  71 S20   8
20191213  917111  71 S20   8
20191213  917274  49  S6  30
20191213  917274  50  S5  29
20191213  917274  55 S13  24
20191213  917274  56 S12  23
20191213  917282  29 N14  45
20191220  921144  71 S20   8
20191220  921145  71 S20   8
20191220  921146  71 S20   8
20191220  921147  71 S20   8
20191220  921287  34 N20  51
20191220  921287  39 N25  56
20191220  921287  56 S12  23
20191220  921287  62 S18  17
20191220  921287  63 S17  16
20191220  921287  68 S23  11
20191220  921288  16  N2  33
20191220  921288  17  N1  32
20191220  921288  23  N8  39
20191220  921288  29 N14  45
20191220  921288  55 S13  24
20191220  921288  61 S19  18
20191220  921296  49  S6  30
20191220  921296  56 S12  23
20191220  921296 nan nan  29
20191223  921991  13  N5  36
20191223  921991  14  N4  35
20191223  921991  15  N3  34
20191223  921991  50  S5  29
20191223  921991  51  S4  28
20191223  921991  52  S3  27
20191223  921991  58 S10  21
20191223  921992  13  N5  36
20191223  921992  14  N4  35
20191223  921992  50  S5  29
20191223  921992  51  S4  28
20191223  921992 nan nan  26
20191223  921994  33 N21  52
20191223  922013 nan nan  53
20191230  923672  71 S20   8
20191230  923673  71 S20   8
20191230  923674  71 S20   8
20191230  923675  71 S20   8
20200104  924705  42 N31  62
20200104  924758  18 N13  44
20200104  924758  19 N12  43
20200104  924758  24 N19  50
20200104  924759  18 N13  44
20200104  924759  24 N19  50
20200104  924759  53  S2  26
20200104  924759  54  S1  25
20200104  924759  60  S8  19
20200104  924759  66 S14  13
20200104  924760  18 N13  44
20200104  924760  24 N19  50
20200104  924765  18 N13  44
20200104  924765  24 N19  50
20200105  925033  71 S20   8
20200105  925034  71 S20   8
20200105  925158  44 N29  60
20200105  925163  75 S26   5
20200105  925163  80 S30   2
20200120  925411  71 S20   8
20200120  925412  71 S20   8
20200120  925413  71 S20   8
20200120  925414  71 S20   8
20200121  925854  18 N13  44
20200121  925854  24 N19  50
20200121  925854  30 N24  55
20200121  925854  66 S14  13
20200128  927531  37 N27  58
20200128  927531  38 N26  57
