#date     expnum ccd id ccdnum
20201020  947282  27 N16  47
20201020  947282 nan nan  41
20201020  947282 nan nan  28
20201020  947282 nan nan  22
20201020  947282 nan nan  21
20201020  947283  27 N16  47
20201020  947283  32 N22  53
20201020  947283 nan nan  28
20201020  947283 nan nan  22
20201020  947283 nan nan  21
20201020  947283 nan nan  52
20201020  947284  27 N16  47
20201020  947284 nan nan  28
20201020  947284 nan nan  22
20201020  947284 nan nan  21
20201020  947284 nan nan  52
20201020  947284 nan nan  53
20201020  947284 nan nan  41
20201021  947537  27 N16  47
20201021  947537 nan nan  41
20201021  947537 nan nan  28
20201021  947537 nan nan  22
20201021  947537 nan nan  21
20201021  947537 nan nan  52
20201021  947537 nan nan  53
20201021  947539  21 N10  41
20201021  947539  27 N16  47
20201021  947539 nan nan  28
20201021  947539 nan nan  22
20201021  947539 nan nan  21
20201021  947541  27 N16  47
20201021  947541 nan nan  28
20201021  947541 nan nan  22
20201021  947541 nan nan  21
20201021  947541 nan nan  48
20201021  947541 nan nan  53
20201021  947541 nan nan  41
20201021  947542  27 N16  47
20201021  947542 nan nan  28
20201021  947542 nan nan  22
20201021  947542 nan nan  21
20201021  947542 nan nan  41
20201021  947542 nan nan  53
20201021  947542 nan nan  52
20201021  947544  27 N16  47
20201021  947544 nan nan  28
20201021  947544 nan nan  22
20201021  947544 nan nan  21
20201021  947545  27 N16  47
20201021  947545 nan nan  41
20201021  947545 nan nan  28
20201021  947545 nan nan  22
20201021  947545 nan nan  21
20201021  947547  27 N16  47
20201021  947547 nan nan  41
20201021  947547 nan nan  28
20201021  947547 nan nan  22
20201021  947547 nan nan  21
20201021  947547 nan nan  48
20201021  947548  27 N16  47
20201021  947548 nan nan  53
20201021  947548 nan nan  28
20201021  947548 nan nan  22
20201021  947548 nan nan  21
20201022  947839  65 S15  14
20201022  947839  70 S21   9
20201022  947839 nan nan   8
20201022  947892  68 S23  11
20201022  947892  69 S22  10
20201022  947892  74 S27   6
20201022  947892 nan nan   3
20201022  947892 nan nan   2
20201022  947894  38 N26  57
20201022  947894 nan nan   2
20201022  947894 nan nan   3
20201022  947894 nan nan   6
20201022  947894 nan nan  60
20201024  948350  56 S12  23
20201024  948359 nan nan   4
20201024  948359 nan nan  55
20201024  948359 nan nan  59
20201024  948472  11  N7  38
20201024  948472  12  N6  37
20201024  948472  13  N5  36
20201024  948472  14  N4  35
20201024  948472  15  N3  34
20201024  948472  16  N2  33
20201024  948472  18 N13  44
20201024  948472  19 N12  43
20201024  948472  20 N11  42
20201024  948472  21 N10  41
20201024  948472  22  N9  40
20201024  948472  23  N8  39
20201024  948472  24 N19  50
20201024  948472  25 N18  49
20201024  948472  26 N17  48
20201024  948472  27 N16  47
20201024  948472  28 N15  46
20201024  948472  30 N24  55
20201024  948472  31 N23  54
20201024  948472  32 N22  53
20201024  948472  33 N21  52
20201024  948472  36 N28  59
20201024  948472  48  S7  31
20201024  948472  49  S6  30
20201024  948472  50  S5  29
20201024  948472  51  S4  28
20201024  948472  52  S3  27
20201024  948472  53  S2  26
20201024  948472  54  S1  25
20201024  948472  55 S13  24
20201024  948472  56 S12  23
20201024  948472  57 S11  22
20201024  948472  58 S10  21
20201024  948472  59  S9  20
20201024  948472  60  S8  19
20201024  948472  61 S19  18
20201024  948472  62 S18  17
20201024  948472  63 S17  16
20201024  948472  64 S16  15
20201024  948472  65 S15  14
20201024  948472  69 S22  10
20201024  948472  70 S21   9
20201025  948720  64 S16  15
20201025  948720  69 S22  10
20201025  948724  42 N31  62
20201025  948730  81 S29   1
20201025  948730 nan nan   4
20201025  948730 nan nan   9
20201025  948776  42 N31  62
20201025  948776  75 S26   5
20201025  948776  81 S29   1
20201025  948779  11  N7  38
20201025  948779  12  N6  37
20201025  948779  17  N1  32
20201025  948779  23  N8  39
20201025  948779  48  S7  31
20201025  948779  49  S6  30
20201025  948779  54  S1  25
20201025  948804  13  N5  36
20201025  948804  14  N4  35
20201025  948831  33 N21  52
20201025  948831  39 N25  56
20201025  948831  44 N29  60
20201025  948831  73 S28   7
20201025  948831  79 S31   3
20201025  948853  65 S15  14
20201025  948853  66 S14  13
20201025  948853  71 S20   8
